3.38156266663556,3.389112684892071
4.5278753804032075,5.8541781011694134
2.655681868739463,4.4119947174847853
2.7652346742250753,3.7154136497432919
2.8465601062210943,4.1755064495143852
3.8906719563092116,6.4883808718862088
3.4758052414407934,3.6328487620470642
5.9112984454958291,6.6807685267677925
3.9288939679692692,5.0984466081478255
4.5618353660894213,5.6232992903828718
4.5740717055251583,5.3976506891499545
4.3717335573306944,5.4611654891800363
4.1916938762509988,4.9546935904518641
5.2440851768666423,4.6614876684907447
2.8358402028078746,3.76801716326883
5.6352696925887678,6.3121143831055955
4.6863296796496607,5.6652411030489915
2.8505133748624067,4.6264562727076264
5.1101573003756737,7.3631966235366235
5.1825637684469488,4.6465090877818147
5.7073280913545874,6.681039949775041
3.5796845825157533,4.8027807354626608
5.6393777312333651,6.1204359448641874
4.2634685116016016,4.6894289649837795
2.5365169312575038,3.884490775756531
3.2238290175025721,4.942555853672868
4.9294880105580612,5.9550197112240237
5.7929577397647218,5.1083930545351075
2.8168482384368123,4.8189576895978163
3.8888241390548512,5.1003656368497445
3.3432341921456881,5.893013454825506
5.8797341393162084,5.521416638719705
3.1039191230972181,3.8571024215467204
5.33150572016357,4.6807423465894455
3.3754268690254761,4.56537851617577
4.7766788819341368,6.2543503897393187
2.6757463019323682,3.7309698754017568
5.5002766519611095,5.67948113445839
1.7970971410861902,3.2475388534858229
4.3225147026731348,5.1111047218645123
4.4210044479825061,6.0256397771218584
3.1792988626619025,4.4368603161915843
3.0335412466426357,3.9787927822309674
4.6093482007032893,5.8797920026153481
2.9637885926076093,3.3002483486071168
3.971762481816083,5.4077373541784866
1.1802332057516467,2.8786940939138503
1.9189504504618657,5.0710784750709577
3.9552468714748521,4.5053270967425281
5.1179549942646059,6.0850738639239612
